key1951,13,-4,26,2,11,-1
key1952,1,-5,27,-2,38,37
key1953,20,1,22,6,18,-13
key1954,10,-8,1,-13,26,-14
key1957,17,5,11,10,26,11
key1958,0,-2,4,2,19,17
key1955,11,-7,23,15,13,-21
key1956,1,-17,10,-11,17,-8
key1959,16,11,16,-5,5,-8
key1960,12,-7,24,13,1,-9
key1961,13,0,30,11,2,-28
key1962,9,-10,13,-6,5,-10
key1963,19,19,19,14,15,8
key1968,8,2,19,6,5,-34
key1964,3,-12,19,-11,37,27
key1965,1,1,17,11,37,18
key1966,13,0,7,3,13,-10
key1969,14,2,7,-17,21,3
key1973,11,-2,30,25,33,1
key1975,18,16,18,4,35,28
key1967,20,9,8,-17,39,5
key1970,5,-15,19,7,28,23
key1972,7,-12,4,-18,24,-8
key1971,11,6,17,-3,34,34
key1974,3,-16,10,-9,18,6
key1976,6,-7,8,-18,31,26
key1977,18,10,2,-7,10,-28
key1978,2,-7,29,22,10,-3
key1979,10,7,5,3,8,-11
key1980,9,-5,1,-6,27,24
key1981,1,-9,28,4,6,-3
key1983,15,8,20,18,30,21
key1984,2,-7,10,-20,26,14
key1982,20,13,8,-14,22,12
key1985,16,2,20,12,31,24
key1986,13,11,18,-5,19,-18
key1987,4,-11,30,16,24,-15
key1989,10,6,28,15,24,23
key1990,5,-11,4,-23,13,-15
key1988,16,9,1,-23,18,14
key1991,14,-5,9,7,21,3
key1992,8,-7,26,15,14,-22
key1993,5,-12,28,17,11,-4
key1995,2,-12,27,7,40,26
key1999,7,5,7,-3,19,-21
key1996,10,-6,5,-21,15,-8
key1998,16,1,23,19,17,14
key1994,8,-4,1,-13,26,-10
key1997,3,-12,27,24,39,28
key2000,7,0,21,3,31,5
key2001,2,-16,2,-18,5,-15
key2002,18,11,19,-6,32,8
key2003,3,-8,18,4,22,15
key2004,20,19,17,16,16,-4
key2005,4,-10,1,-27,19,-14
key2006,19,4,14,14,17,-17
key2007,15,7,20,5,1,-21
key2008,8,3,16,-12,18,4
key2011,6,-6,8,8,27,9
key2009,11,-3,25,7,21,-5
key2010,4,3,18,-3,23,-10
key2012,4,-5,17,0,2,-2
key2013,5,-11,6,-3,37,14
key2014,16,-4,27,18,29,-2
key2015,17,11,6,-14,3,-7
key2017,14,9,30,13,2,-24
key2019,20,4,5,-18,29,6
key2016,2,-15,2,-21,25,-4
key2020,12,8,26,12,4,-33
key2018,5,-9,12,-9,8,-4
key2021,17,8,29,17,5,-22
key2023,5,3,28,25,17,-21
key2022,19,10,3,-24,39,34
key2026,9,-11,22,-8,39,37
key2024,18,-1,1,-4,40,28
key2027,1,-17,20,5,11,-9
key2025,14,0,23,14,35,28
key2029,10,1,9,-10,8,-19
key2028,13,5,26,14,22,20
key2030,12,11,5,-15,36,31
key2031,6,-8,28,19,2,-2
key2032,6,-6,13,-9,7,-9
key2033,14,6,18,7,29,11
key2034,18,10,5,5,28,-3
key2035,12,-1,18,-12,0,-25
key2036,14,-1,8,-2,15,12
key2037,0,-16,0,0,39,13
key2038,20,9,3,-19,28,-8
key2039,13,8,15,-11,18,10
key2040,6,-7,18,-9,29,2
key2044,5,0,20,1,20,4
key2041,3,-16,3,-2,32,29
key2045,7,0,26,25,16,-8
key2042,19,10,29,2,3,-2
key2043,2,-1,14,13,16,-15
key2047,2,-3,3,-9,35,29
key2046,9,-8,13,11,3,-4
key2048,7,-11,27,16,23,-17
key2049,7,-11,30,18,5,3
key2050,14,-4,29,20,37,26
key2053,8,5,28,1,17,1
key2052,0,-13,1,-2,15,13
key2051,4,-5,7,-20,5,-3
key2055,18,2,15,6,3,-32
key2054,15,4,6,-1,1,-9
key2056,8,-5,8,-18,39,26
key2057,1,-5,0,-19,20,-4
key2060,7,0,13,10,33,22
key2062,2,-12,1,-4,30,11
key2058,3,-13,16,-3,24,21
key2061,5,-14,13,7,10,-22
key2059,16,13,26,1,13,-8
key2065,14,5,14,7,19,-18
key2063,6,2,21,7,26,-5
key2064,18,13,28,17,19,-1
key2067,20,19,16,8,25,-13
key2069,16,14,21,12,25,8
key2068,17,4,2,-6,1,-13
key2070,13,3,8,-4,5,-20
key2071,16,9,12,7,13,-8
key2066,0,-20,23,7,6,-27
key2072,2,-15,15,-11,2,-34
key2073,4,-10,17,1,6,-10
key2075,8,4,21,-7,26,0
key2074,2,1,22,-6,14,-13
key2077,13,-2,4,-19,18,2
key2076,4,-10,16,4,5,-20
key2078,8,-9,1,-7,24,13
key2079,16,12,16,16,34,21
key2080,2,-16,27,3,16,-3
key2081,19,12,6,-5,16,-6
key2083,14,10,7,2,30,6
key2084,6,4,0,-21,26,20
key2082,3,-12,10,7,23,-3
key2085,18,13,27,14,17,12
key2086,16,-1,18,-1,20,-4
key2087,5,1,29,2,14,-24
key2088,0,-17,27,14,22,-14
key2091,14,7,7,6,12,1
key2090,2,-13,11,-11,7,-7
key2089,7,6,15,-9,27,-9
key2092,5,-3,5,-5,6,-25
key2093,18,15,23,20,9,-22
key2094,18,4,13,4,37,21
key2095,14,5,18,11,17,-15
key2096,9,7,12,1,18,9
key2097,2,-7,5,-2,39,28
key2098,2,-11,20,12,3,-34
key2099,13,2,28,27,3,1
key2100,11,-3,15,-10,9,7
key2101,2,-1,22,18,3,-27
key2102,17,11,20,14,23,-4
key2103,16,-3,2,-9,32,19
key2105,14,10,29,6,20,-7
key2106,2,-14,13,12,36,11
key2107,5,-5,6,-22,32,28
key2104,18,3,28,26,31,10
key2109,1,-6,7,4,8,-31
key2113,11,-1,28,25,28,24
key2108,5,-3,7,2,31,1
key2111,6,4,22,16,0,-28
key2112,1,-8,8,6,36,31
key2114,20,6,2,-18,15,1
key2110,2,1,2,-4,1,-13
key2115,11,11,16,-2,16,10
key2116,16,-4,7,6,31,-5
key2119,12,6,17,2,6,0
key2117,2,0,29,8,15,-16
key2118,4,1,8,-18,9,-13
key2120,14,13,15,13,1,-38
key2122,13,0,18,-12,37,26
key2125,10,1,29,26,30,-4
key2131,3,-15,24,22,13,-13
key2132,16,6,13,-8,26,6
key2129,11,0,6,0,28,28
key2124,17,6,13,3,15,-11
key2130,14,0,23,9,21,16
key2121,9,9,4,-9,22,6
key2123,17,3,7,-4,11,-9
key2127,0,-19,2,-4,22,-8
key2128,5,3,20,-5,32,0
key2126,5,-14,16,4,21,14
key2133,16,-4,18,12,38,31
key2134,12,0,27,8,21,12
key2136,12,-4,28,28,36,15
key2137,12,-5,30,25,31,12
key2135,19,6,12,-7,13,13
key2138,7,2,14,3,26,24
key2141,10,-7,21,13,40,18
key2139,14,6,15,-5,24,12
key2140,2,-4,17,3,9,4
key2143,3,-11,22,-6,12,-23
key2142,16,13,25,-4,7,-24
key2144,12,9,6,-22,38,10
key2145,9,-9,13,9,13,-17
key2146,7,-10,20,-1,2,-20
key2147,6,-13,7,-19,36,7
key2148,16,3,17,2,19,10
key2149,17,3,0,-24,22,2
key2150,14,-4,29,13,2,-8
key2152,10,4,15,-6,2,-24
key2151,7,-9,1,-5,9,0
key2153,0,-15,1,-22,7,-14
key2154,7,-8,24,-3,17,17
key2155,17,10,19,-6,32,25
key2156,13,11,17,-2,3,-37
key2159,7,2,27,12,19,13
key2158,9,-5,2,-5,11,-8
key2160,4,-3,6,0,16,12
key2162,6,5,6,5,7,1
key2163,7,-2,18,-4,33,4
key2157,12,-2,16,-14,3,-35
key2161,17,4,22,18,7,0
key2164,10,5,14,-13,31,19
key2165,9,-7,7,1,37,2
key2167,11,6,20,11,16,-14
key2168,9,-5,0,-13,2,-9
key2166,17,5,17,-7,29,6
key2169,6,-4,11,-6,0,-15
key2170,7,3,24,11,34,-5
key2171,17,-2,9,-3,16,0
key2172,3,-10,26,11,23,12
key2173,7,-2,14,-12,36,9
key2174,2,-6,11,-15,6,-22
key2175,19,10,29,26,35,32
key2176,1,0,28,9,18,-11
key2177,13,-3,24,-2,25,-10
key2179,5,-10,12,12,1,-20
key2178,13,6,17,-11,15,0
key2180,19,12,26,0,19,2
key2181,7,-10,23,20,36,20
key2182,7,-8,28,14,19,-5
key2183,11,-7,1,-19,35,18
key2184,6,5,17,-10,37,28
key2185,0,-14,22,-1,25,-15
key2186,15,10,24,1,37,-1
key2187,11,1,28,1,3,-7
key2188,3,-2,20,-4,25,-12
key2189,17,13,8,5,0,-19
key2190,18,14,7,-20,33,-6
key2191,4,-15,9,4,31,11
key2192,4,-13,13,0,32,13
key2193,11,10,21,15,14,-3
key2194,1,-6,29,9,4,-9
key2195,14,0,5,-19,23,17
key2196,10,-5,5,-12,22,10
key2197,12,3,1,-14,34,27
key2199,9,-1,11,10,1,-21
key2198,12,6,7,-6,8,-1
key2200,0,-20,3,-5,1,-16
key2201,2,-17,26,4,35,26
key2202,14,13,12,-14,25,-8
key2203,5,-9,16,6,19,-11
key2204,18,9,2,-21,20,1
key2205,5,2,27,9,2,-28
key2206,14,-5,15,-9,2,-37
key2207,16,0,8,8,15,-7
key2208,15,9,30,22,26,-8
key2209,4,3,17,9,28,-2
key2210,19,17,17,-13,9,-25
key2213,20,2,12,4,12,-10
key2211,16,10,26,17,2,-15
key2212,8,1,6,-1,27,18
key2214,3,-15,3,-17,21,-13
key2215,10,-8,8,0,8,-7
key2216,0,-7,30,22,19,-4
key2217,8,-3,9,-20,39,12
key2218,10,-7,23,7,21,16
key2219,2,-14,11,1,23,20
key2220,17,11,0,-13,16,-16
key2223,1,-2,3,-23,35,-1
key2221,8,-3,28,17,26,16
key2222,8,6,1,1,26,1
key2224,3,-2,24,21,24,19
key2226,18,12,19,10,4,-29
key2225,7,-11,2,-15,6,-32
key2227,8,-11,22,-7,12,-14
key2228,8,4,11,4,5,-16
key2229,3,-12,14,-15,27,-5
key2230,15,13,6,-23,15,6
key2232,19,19,0,-14,10,8
key2233,10,4,20,0,25,-14
key2231,4,2,24,7,17,5
key2236,15,1,26,16,23,-7
key2234,18,16,27,9,27,8
key2235,16,1,21,4,26,12
key2237,15,10,6,-10,15,2
key2238,13,1,12,-12,20,17
key2239,5,-11,8,-10,11,-7
key2240,18,12,18,-6,1,-1
key2243,1,1,1,1,38,13
key2246,19,10,25,-5,4,-25
key2244,6,-9,25,25,6,-20
key2247,2,-3,4,-23,31,4
key2245,6,-3,16,13,1,-20
key2241,12,0,13,-15,28,19
key2248,6,-10,5,-20,13,11
key2242,4,-9,25,14,13,2
key2249,16,-1,20,18,21,-7
key2250,9,-9,28,5,17,4
key2255,2,-12,20,7,20,11
key2252,5,-6,4,2,27,12
key2256,18,14,6,-20,23,-3
key2253,15,11,29,7,35,12
key2251,15,-4,25,7,11,-1
key2254,4,-15,9,-10,36,1
key2257,1,-18,4,3,11,6
key2258,17,15,29,21,31,30
key2259,18,4,18,2,35,18
key2260,2,-14,26,26,18,-3
key2261,20,11,4,-12,38,1
key2265,19,-1,20,-1,30,25
key2264,7,-6,17,10,19,-2
key2263,13,8,13,0,19,-4
key2266,2,-11,20,-1,17,4
key2262,12,4,10,3,15,6
key2267,1,-5,4,-3,8,-17
key2268,16,4,19,-1,31,12
key2269,4,-9,18,0,10,-14
key2270,19,12,11,-2,36,19
key2273,11,2,23,15,13,-24
key2274,10,-1,25,23,35,-5
key2277,7,-1,8,-18,23,-14
key2272,11,1,14,-1,12,-14
key2276,17,13,9,-10,7,-31
key2275,15,11,3,-11,15,14
key2278,14,-5,8,4,31,15
key2271,3,-15,14,-7,14,4
key2279,11,3,1,-17,9,2
key2280,20,8,2,-11,27,9
key2281,15,15,2,0,14,-25
key2283,18,16,11,-14,14,4
key2284,16,7,2,-15,31,2
key2282,17,17,11,-18,8,-3
key2285,12,-3,7,-9,4,-3
key2286,17,16,19,2,19,-5
key2287,8,6,1,-21,15,5
key2288,11,7,25,4,18,-14
key2289,20,9,14,4,22,11
key2290,4,-7,20,13,39,5
key2291,8,-8,2,0,22,17
key2292,18,10,28,11,33,10
key2293,19,14,1,-2,1,-10
key2294,12,-4,17,-1,9,4
key2295,6,-9,1,-24,23,1
key2296,11,-7,25,5,27,22
key2297,17,5,17,6,1,0
key2298,4,-14,9,-11,8,-32
key2299,14,5,10,2,31,29
key2300,4,-10,8,6,17,6
key2302,2,-18,1,-28,9,4
key2301,11,-1,19,9,19,16
key2303,3,-5,24,8,35,-1
key2304,4,-2,25,-2,35,33
key2305,12,1,24,-4,2,-6
key2307,10,0,20,5,39,15
key2308,10,9,6,-16,35,-1
key2310,18,4,25,-4,8,-25
key2311,14,-6,7,-9,40,6
key2306,17,0,15,-5,30,26
key2309,17,7,7,-18,11,-22
key2312,8,-2,4,-5,25,18
key2313,11,11,5,5,18,-4
key2314,0,-10,1,-10,37,17
key2315,8,-6,20,15,3,-8
key2316,19,17,0,-11,24,16
key2318,18,9,13,-3,2,-32
key2317,16,3,17,9,21,-13
key2319,6,2,4,2,20,4
key2322,6,-4,16,-12,19,-3
key2321,7,-4,7,-5,32,1
key2320,1,-13,4,-21,9,7
key2323,6,-10,22,-4,31,-1
key2324,19,5,29,21,8,-31
key2325,19,6,3,2,19,18
key2326,5,-3,2,-15,31,0
key2327,9,1,19,-3,15,-6
key2328,13,10,23,22,15,-1
key2329,19,6,16,-2,29,23
key2330,3,-14,29,3,36,17
key2334,16,13,17,7,34,-3
key2331,2,-16,26,5,13,-13
key2335,1,-9,8,-7,37,29
key2336,5,3,28,10,5,-9
key2332,3,-5,12,0,14,-20
key2333,3,-3,26,10,28,25
key2337,8,3,17,-8,35,3
key2340,20,4,6,4,10,-15
key2338,9,-4,29,18,36,33
key2341,9,1,8,-17,17,-21
key2342,1,-12,11,7,10,-19
key2339,4,-11,5,-4,18,10
key2343,1,-1,17,7,3,-26
key2344,13,8,15,2,5,-14
key2345,6,-14,30,22,30,18
key2346,18,7,10,6,13,7
key2347,8,5,4,0,36,33
key2348,6,4,23,9,7,-30
key2350,19,12,1,-15,11,-23
key2349,18,6,14,3,8,-10
key2352,11,-7,26,-3,21,-8
key2357,2,-13,1,-12,19,-15
key2351,6,1,25,9,33,10
key2354,7,-6,4,-6,2,-21
key2355,16,-1,8,-6,26,-13
key2356,17,-2,23,18,33,27
key2353,9,7,15,-12,17,15
key2358,14,9,12,-5,4,-24
key2359,16,0,7,-7,9,-8
key2360,17,2,8,-9,36,10
key2361,3,-4,23,20,34,10
key2362,7,-9,25,7,30,13
key2363,11,0,26,15,11,9
key2364,4,2,14,-6,27,-3
key2370,12,-8,8,-7,20,-16
key2369,8,6,22,22,26,13
key2365,1,-10,11,4,39,38
key2368,1,-5,10,3,40,39
key2366,11,-1,12,-8,35,-2
key2367,8,3,3,2,10,-29
key2372,17,8,23,7,29,1
key2373,10,8,26,9,6,-20
key2371,17,2,6,-9,17,15
key2374,10,-2,28,10,25,-7
key2375,14,4,0,-17,13,-1
key2376,7,-2,16,-2,26,-2
key2377,4,-9,14,-12,40,32
key2378,0,-10,23,14,1,-10
key2379,9,-1,16,-12,39,0
key2380,15,-3,5,3,4,2
key2384,2,-16,3,-1,2,-9
key2381,5,-12,21,-8,34,27
key2382,11,-1,2,-5,12,-12
key2383,16,10,10,-19,17,-23
key2385,7,-6,22,5,20,-19
key2386,13,1,2,-25,6,0
key2387,7,-13,3,-3,39,0
key2388,19,10,3,-26,24,18
key2389,3,1,23,15,35,26
key2390,20,17,27,1,30,27
key2391,16,15,6,-17,28,14
key2392,11,-4,2,-6,23,20
key2393,10,9,7,-9,19,-21
key2394,11,-8,13,-9,25,14
key2395,8,-11,17,17,28,9
key2396,12,-5,26,23,32,-1
key2397,2,0,4,-11,10,1
key2398,18,-1,8,-3,38,21
key2399,10,-2,21,1,6,-10
key2400,2,-14,9,-21,39,21
key2401,19,11,26,25,3,-33
key2404,6,-13,9,-3,18,8
key2402,18,7,13,2,36,0
key2403,15,4,14,-10,40,10
key2405,12,11,8,5,11,-14
key2406,16,2,24,-2,25,10
key2407,1,-9,19,-5,37,27
key2408,17,-3,14,12,4,-35
key2409,15,12,21,7,14,-25
key2410,10,-8,22,18,6,-9
key2411,17,12,19,-1,31,21
key2412,4,-13,9,8,33,15
key2413,10,-7,25,5,6,-33
key2417,19,9,8,4,29,20
key2418,10,3,26,2,27,-1
key2414,14,-2,28,21,33,14
key2415,10,-9,14,5,8,2
key2416,8,-11,16,-6,8,-20
key2419,10,7,12,-6,20,0
key2420,2,-13,9,9,22,-13
key2421,12,1,28,2,31,22
key2422,12,6,21,-7,37,13
key2423,2,-13,23,1,1,-27
key2424,3,0,11,-2,31,2
key2425,6,1,29,18,17,-17
key2426,10,-2,25,-4,25,10
key2427,14,9,26,22,6,-3
key2428,1,-2,8,-21,26,7
key2429,14,-5,16,7,14,0
key2430,2,-9,25,23,18,-2
key2431,2,-8,10,-4,37,3
key2432,5,-7,13,-11,8,4
key2433,7,3,7,-10,1,-18
key2434,17,-1,2,-16,1,-5
key2435,12,-6,6,-4,29,6
key2436,19,10,22,-3,18,8
key2437,16,5,18,-7,29,-2
key2438,8,-5,11,8,11,-1
key2439,17,6,21,14,20,-14
key2440,9,6,29,5,27,-9
key2441,7,-5,21,1,21,17
key2442,14,5,6,-6,28,12
key2444,5,-14,22,5,12,-20
key2447,11,-6,25,21,7,-13
key2443,19,1,7,-12,15,10
key2445,10,-1,23,17,33,11
key2446,13,-5,7,-5,34,-5
key2448,20,14,9,-3,13,-22
key2449,19,5,13,8,26,11
key2450,20,13,27,22,8,-18
key2451,4,-4,12,1,35,18
key2455,13,11,22,-6,23,22
key2454,7,2,24,9,11,-14
key2458,10,0,23,22,30,1
key2456,6,-7,13,-12,2,-11
key2452,19,13,12,-17,1,-19
key2453,14,2,22,-3,11,7
key2457,17,15,6,-22,31,7
key2459,8,-9,24,-1,5,-25
key2461,16,-2,10,-15,26,-3
key2460,20,1,14,-14,39,16
key2462,4,-10,1,-4,13,1
key2463,15,2,16,-10,22,-13
key2464,15,11,16,-12,31,20
key2465,10,-9,12,0,9,-5
key2466,1,-11,22,21,16,-15
key2469,6,-1,10,-9,1,-34
key2468,7,-1,29,9,34,31
key2467,2,-12,11,-5,29,4
key2470,4,2,27,25,1,-38
key2471,12,1,21,-2,21,7
key2472,7,2,19,-11,13,0
key2474,19,1,10,-10,1,-24
key2475,18,-2,10,-19,23,14
key2476,13,5,11,-11,38,-1
key2473,14,-2,9,-13,37,10
key2477,11,-8,21,-5,11,-15
key2478,15,5,13,6,31,-3
key2479,3,-1,22,20,32,17
key2480,6,1,22,16,22,1
key2481,17,8,7,-21,0,-14
key2483,18,2,17,-13,28,15
key2482,19,0,2,-20,8,-17
key2484,13,10,8,-5,17,-19
key2485,9,-2,9,6,24,1
key2486,9,5,5,-19,2,-11
key2487,5,2,5,-12,36,15
key2488,1,-2,14,-9,26,6
key2489,13,7,8,-14,26,3
key2490,17,5,22,-7,15,5
key2491,7,-6,6,-23,25,25
key2492,10,9,23,16,18,-18
key2493,5,-13,3,3,3,-34
key2494,11,-8,3,-26,4,-20
key2495,16,6,17,10,8,7
key2496,8,-2,4,-10,18,-20
key2497,10,-3,21,11,19,5
key2498,0,-19,7,-18,0,-13
key2499,15,1,7,5,1,-11
key2500,10,-9,1,-17,33,23
key2501,2,-9,19,0,11,-12
key2502,19,8,3,-17,1,-20
key2503,16,10,4,-24,32,21
key2504,19,4,5,-12,30,14
key2505,15,6,6,-22,10,-21
key2506,9,-1,12,-6,11,-24
key2508,17,9,17,-13,29,-9
key2507,0,0,27,20,26,-4
key2509,4,-15,24,4,18,-13
key2510,19,13,20,6,31,27
key2511,19,3,14,-2,22,8
key2512,7,-12,14,7,25,20
key2513,11,7,4,-11,17,-17
key2517,12,5,12,-13,2,-30
key2514,11,-1,23,12,6,-28
key2516,11,-3,1,-8,2,-30
key2515,13,11,10,-17,30,10
key2518,18,11,26,3,3,-23
key2519,10,-2,5,2,3,-23
key2520,18,5,16,-2,36,31
key2521,8,2,27,15,7,-27
key2522,4,-10,14,1,40,18
key2523,16,16,20,-5,18,8
key2524,14,13,22,11,19,-2
key2526,0,-19,9,-12,35,9
key2525,18,9,18,1,34,1
key2527,4,-2,24,19,35,9
key2528,15,10,15,-11,24,0
key2529,7,6,3,-13,3,0
key2530,5,-1,9,-12,27,2
key2531,1,-9,16,12,18,0
key2533,17,-1,9,-4,31,16
key2534,4,2,3,-22,34,-5
key2535,6,-6,11,6,22,11
key2536,5,3,29,1,33,23
key2537,13,-4,20,0,5,-35
key2532,4,-10,28,25,6,-28
key2540,15,11,3,-12,6,-30
key2538,5,-1,12,10,9,-15
key2539,15,-5,22,-4,35,4
key2543,7,4,20,-5,32,20
key2549,1,-2,27,15,31,24
key2541,9,-2,2,-17,27,4
key2544,0,-9,10,-19,18,-17
key2545,19,15,29,8,33,6
key2552,4,-10,26,19,30,22
key2554,18,13,16,5,33,9
key2547,11,3,12,-1,12,-4
key2548,16,4,21,-2,11,6
key2550,12,4,7,0,35,28
key2551,8,-1,19,8,27,11
key2553,17,-1,7,-12,31,-9
key2558,19,4,1,-3,13,-21
key2560,14,2,27,27,9,-2
key2565,12,1,23,5,28,-3
key2563,3,-17,21,5,2,-19
key2564,7,5,14,-5,37,33
key2568,2,-13,15,-8,16,-14
key2561,10,3,25,-5,22,5
key2566,3,-6,15,-5,13,-5
key2567,10,-5,17,12,17,-10
key2578,5,-8,24,18,31,28
key2570,14,1,23,-4,12,-14
key2572,10,4,20,-1,9,-23
key2579,17,6,9,-13,29,28
key2587,9,-10,0,-13,29,-9
key2583,19,5,7,-3,26,-13
key2571,18,5,15,-14,4,-20
key2584,18,9,13,-15,29,29
key2576,5,-14,23,5,2,-27
key2585,14,6,16,-8,6,-30
key2555,4,1,2,-17,7,1
key2577,10,-9,20,5,35,32
key2542,2,-5,29,0,15,-7
key2546,14,-5,25,0,26,-10
key2556,12,6,1,-8,38,17
key2562,14,4,9,-9,32,17
key2573,7,6,5,-11,16,-11
key2574,10,2,23,0,19,16
key2575,20,7,7,0,8,-10
key2580,19,11,9,2,1,0
key2581,15,8,8,-18,33,28
key2557,14,8,14,11,16,-5
key2559,12,-1,23,14,6,-2
key2582,2,0,8,0,38,25
key2586,16,13,5,4,24,17
key2569,8,-3,18,1,29,-8
key2588,3,-12,22,21,32,-4
key2589,16,8,1,-19,7,-19
key2590,1,-15,7,6,40,34
key2592,3,-14,2,-22,32,27
key2591,1,1,4,-12,10,-26
key2593,16,0,17,-1,35,4
key2594,4,-3,18,10,12,0
key2595,9,2,9,4,29,-11
key2596,14,6,10,-1,31,25
key2597,7,6,8,2,32,18
key2598,15,10,25,7,6,3
key2599,7,5,24,19,8,-3
key2600,6,-13,25,21,10,-21
key2601,19,1,25,3,39,14
key2602,9,-6,21,7,35,14
key2603,19,8,6,-3,18,13
key2604,14,0,15,-10,40,6
key2605,4,-11,22,1,8,-25
key2606,19,9,11,-1,26,-9
key2607,9,9,6,-14,2,-35
key2608,0,-17,1,-29,5,-11
key2609,3,3,18,-4,24,13
key2614,10,0,19,7,16,-14
key2610,11,0,9,-3,15,-13
key2611,6,-9,17,-2,20,8
key2612,1,-1,19,-7,13,5
key2613,19,4,26,9,24,11
key2615,6,-7,13,0,5,-3
key2616,14,11,19,6,19,16
key2617,9,-8,13,4,18,16
key2618,12,-3,7,-16,38,35
key2619,5,-9,29,13,11,-12
key2620,15,12,25,8,6,-10
key2621,19,12,26,14,10,-6
key2622,9,1,13,-1,38,22
key2623,14,-6,29,10,39,29
key2624,2,2,19,12,6,-3
key2625,2,-6,6,-12,17,-15
key2626,8,1,13,9,28,12
key2627,10,-9,24,6,37,35
key2629,6,-5,25,15,0,-35
key2630,15,6,16,-5,39,26
key2631,19,12,13,10,10,-5
key2632,1,-4,1,-3,2,-23
key2633,7,-9,2,-3,8,-16
key2628,15,14,0,-21,32,26
key2634,18,9,10,-7,24,11
key2635,6,-8,28,6,21,-5
key2636,8,-9,23,2,34,-2
key2638,12,7,2,-20,36,34
key2641,7,-7,16,-3,32,32
key2639,1,1,19,16,0,-9
key2640,14,-4,8,-13,34,4
key2637,4,-10,18,-2,32,-5
key2642,0,-15,13,-10,20,12
key2643,3,0,0,-13,39,0
key2644,16,5,16,-14,25,13
key2645,10,1,16,-7,38,35
key2646,0,-18,3,-26,4,-18
key2647,19,3,8,4,36,-3
key2648,13,1,1,-27,23,23
key2649,16,2,16,12,14,-19
key2650,11,10,9,8,32,30
key2651,19,7,22,16,7,-30
key2652,3,-5,27,-1,14,-22
key2653,17,7,28,27,23,13
key2654,13,4,20,0,15,-21
key2655,14,8,5,-21,21,5
key2656,13,-5,25,4,26,-1
key2657,16,13,8,-18,15,13
key2662,15,9,28,13,23,-1
key2659,12,-3,24,14,34,-4
key2664,10,3,16,4,40,26
key2663,15,7,8,1,15,-1
key2665,8,2,28,16,19,-12
key2666,1,-16,14,-7,37,31
key2658,12,6,8,-19,27,-7
key2660,6,-2,24,18,16,-2
key2661,18,13,6,-22,11,-4
key2667,4,-15,27,18,31,-2
key2668,16,-1,20,13,16,-15
key2669,9,4,22,-1,10,-14
key2670,8,4,20,-3,18,-10
key2671,12,-2,12,6,12,-8
key2672,5,-1,28,9,30,6
key2673,10,4,24,-2,11,-17
key2674,6,-2,19,1,35,25
key2676,2,-2,13,-13,38,12
key2677,5,-13,8,-12,19,3
key2678,7,-7,9,-19,14,-11
key2675,3,-16,21,-8,14,13
key2687,13,0,20,-8,17,11
key2686,20,14,19,12,34,13
key2688,7,2,3,-7,20,-13
key2690,9,5,16,3,34,11
key2679,1,-13,15,4,15,7
key2680,18,-1,26,-2,9,-5
key2684,17,10,27,14,5,-7
key2685,6,-3,10,-15,18,-17
key2689,15,-2,29,25,33,-6
key2681,15,14,3,-5,35,8
key2683,12,11,4,-3,5,-27
key2694,10,8,18,5,11,-25
key2695,15,9,19,8,32,-6
key2682,20,20,4,-15,29,10
key2692,14,6,9,-7,31,0
key2693,12,-3,18,-2,33,29
key2691,9,-8,3,1,5,-8
key2696,14,12,9,-2,40,2
key2697,15,-3,27,18,25,21
key2698,7,6,20,9,7,0
key2699,12,0,26,10,7,2
key2700,15,10,20,-6,0,0
key2702,16,3,22,5,23,-6
key2701,19,10,11,-12,33,-1
key2703,4,-12,13,-5,20,0
key2705,8,-10,13,7,30,28
key2704,19,10,13,11,5,-18
key2706,11,-8,17,-7,1,-5
key2707,17,-1,23,18,32,16
key2708,10,-1,4,-22,6,-1
key2710,19,3,22,9,29,25
key2711,0,-15,16,1,17,12
key2709,7,-2,15,-7,15,-19
key2712,2,-16,14,-7,35,2
key2713,5,0,26,17,15,-12
key2715,14,-6,27,16,17,-22
key2714,4,-7,30,10,13,-5
key2716,4,2,21,-4,7,-31
key2717,7,4,15,8,29,21
key2718,5,-14,21,14,26,2
key2719,3,-16,18,-3,28,22
key2720,2,-4,11,-15,34,20
key2721,16,-4,15,-7,36,27
key2722,5,-4,5,-10,7,-15
key2726,13,2,17,-4,29,0
key2724,14,11,3,-2,20,-16
key2725,2,-16,20,-3,31,3
key2727,0,-16,28,-1,40,32
key2723,10,-3,24,2,20,-14
key2728,16,7,30,10,3,0
key2729,18,-2,24,2,7,-4
key2730,10,2,16,-6,27,8
key2731,0,-2,26,4,3,-29
key2732,7,-4,30,9,13,2
key2733,2,-6,19,1,23,-13
key2735,13,7,4,-12,26,-8
key2734,2,-8,13,-7,14,-16
key2737,12,8,29,8,4,-6
key2738,11,6,17,3,38,2
key2739,3,-4,3,-12,25,-9
key2741,10,-1,20,-9,8,3
key2736,15,9,3,-19,17,3
key2740,2,1,22,20,17,8
key2742,6,-13,30,23,29,-4
key2743,14,9,2,-20,27,16
key2744,1,-18,16,-1,40,11
key2745,9,-5,17,17,32,8
key2748,12,10,7,5,30,28
key2749,1,-2,23,1,27,9
key2750,20,17,8,-15,14,-3
key2746,3,-2,2,-16,4,-35
key2747,20,9,7,0,27,-7
key2751,10,-8,11,-17,14,-13
